tract_geoid,state_fips,county_fips,tract,borough,census_name,population,median_household_income,median_age,employed_population,median_gross_rent,acs_year,acs_product
36081044601,36,081,044601,Queens,Census Tract 446.01; Queens County; New York,3779.0,57614.0,37.4,1363.0,1631.0,2024,ACS 5-Year
36081044602,36,081,044602,Queens,Census Tract 446.02; Queens County; New York,4774.0,45688.0,42.6,1976.0,1842.0,2024,ACS 5-Year
36081044800,36,081,044800,Queens,Census Tract 448; Queens County; New York,2871.0,72371.0,36.0,1294.0,2137.0,2024,ACS 5-Year
36081045000,36,081,045000,Queens,Census Tract 450; Queens County; New York,2088.0,148424.0,30.6,886.0,1368.0,2024,ACS 5-Year
36081045200,36,081,045200,Queens,Census Tract 452; Queens County; New York,911.0,76071.0,56.0,272.0,1800.0,2024,ACS 5-Year
36081045400,36,081,045400,Queens,Census Tract 454; Queens County; New York,4950.0,84100.0,47.7,2261.0,2250.0,2024,ACS 5-Year
36081045500,36,081,045500,Queens,Census Tract 455; Queens County; New York,12747.0,80100.0,35.0,5486.0,2108.0,2024,ACS 5-Year
36081045600,36,081,045600,Queens,Census Tract 456; Queens County; New York,1183.0,75357.0,43.0,494.0,1484.0,2024,ACS 5-Year
36081045700,36,081,045700,Queens,Census Tract 457; Queens County; New York,3185.0,82176.0,34.5,1833.0,2063.0,2024,ACS 5-Year
36081045800,36,081,045800,Queens,Census Tract 458; Queens County; New York,2347.0,79236.0,40.1,1087.0,1797.0,2024,ACS 5-Year
36081045900,36,081,045900,Queens,Census Tract 459; Queens County; New York,3480.0,72279.0,41.4,1851.0,2077.0,2024,ACS 5-Year
36081046000,36,081,046000,Queens,Census Tract 460; Queens County; New York,6027.0,57184.0,29.9,2357.0,1578.0,2024,ACS 5-Year
36081046100,36,081,046100,Queens,Census Tract 461; Queens County; New York,2739.0,77000.0,34.9,1342.0,2053.0,2024,ACS 5-Year
36081046200,36,081,046200,Queens,Census Tract 462; Queens County; New York,6102.0,60647.0,41.8,2372.0,2056.0,2024,ACS 5-Year
36081046300,36,081,046300,Queens,Census Tract 463; Queens County; New York,4020.0,75539.0,32.5,2063.0,2123.0,2024,ACS 5-Year
36081046400,36,081,046400,Queens,Census Tract 464; Queens County; New York,1998.0,118472.0,32.9,879.0,1880.0,2024,ACS 5-Year
36081046500,36,081,046500,Queens,Census Tract 465; Queens County; New York,4147.0,94125.0,38.1,2365.0,1908.0,2024,ACS 5-Year
36081046600,36,081,046600,Queens,Census Tract 466; Queens County; New York,4066.0,76885.0,38.3,1825.0,2064.0,2024,ACS 5-Year
36081046700,36,081,046700,Queens,Census Tract 467; Queens County; New York,6774.0,77246.0,35.6,3513.0,2018.0,2024,ACS 5-Year
36081046800,36,081,046800,Queens,Census Tract 468; Queens County; New York,3763.0,83388.0,34.8,1736.0,1857.0,2024,ACS 5-Year
36081046901,36,081,046901,Queens,Census Tract 469.01; Queens County; New York,4691.0,73538.0,35.7,2390.0,2113.0,2024,ACS 5-Year
36081046902,36,081,046902,Queens,Census Tract 469.02; Queens County; New York,3177.0,68353.0,37.6,1728.0,1617.0,2024,ACS 5-Year
36081047000,36,081,047000,Queens,Census Tract 470; Queens County; New York,3187.0,72955.0,50.5,1647.0,2177.0,2024,ACS 5-Year
36081047100,36,081,047100,Queens,Census Tract 471; Queens County; New York,4244.0,60616.0,41.4,2233.0,1840.0,2024,ACS 5-Year
36081047200,36,081,047200,Queens,Census Tract 472; Queens County; New York,3655.0,128274.0,56.4,1678.0,1869.0,2024,ACS 5-Year
36081047300,36,081,047300,Queens,Census Tract 473; Queens County; New York,4242.0,72441.0,41.2,2312.0,1943.0,2024,ACS 5-Year
36081047500,36,081,047500,Queens,Census Tract 475; Queens County; New York,5006.0,86271.0,37.9,2322.0,1998.0,2024,ACS 5-Year
36081047600,36,081,047600,Queens,Census Tract 476; Queens County; New York,1604.0,115335.0,44.3,639.0,3501.0,2024,ACS 5-Year
36081047801,36,081,047801,Queens,Census Tract 478.01; Queens County; New York,4075.0,56848.0,53.2,2106.0,1882.0,2024,ACS 5-Year
36081047802,36,081,047802,Queens,Census Tract 478.02; Queens County; New York,1422.0,116198.0,41.3,720.0,2265.0,2024,ACS 5-Year
36081047900,36,081,047900,Queens,Census Tract 479; Queens County; New York,6032.0,87515.0,37.6,2861.0,2164.0,2024,ACS 5-Year
36081048000,36,081,048000,Queens,Census Tract 480; Queens County; New York,2370.0,86250.0,47.7,1072.0,1934.0,2024,ACS 5-Year
36081048100,36,081,048100,Queens,Census Tract 481; Queens County; New York,6551.0,73983.0,42.5,2770.0,1982.0,2024,ACS 5-Year
36081048200,36,081,048200,Queens,Census Tract 482; Queens County; New York,1311.0,110729.0,49.3,749.0,1709.0,2024,ACS 5-Year
36081048301,36,081,048301,Queens,Census Tract 483.01; Queens County; New York,2061.0,60568.0,40.9,1024.0,2110.0,2024,ACS 5-Year
36081048302,36,081,048302,Queens,Census Tract 483.02; Queens County; New York,1719.0,85724.0,37.2,806.0,2015.0,2024,ACS 5-Year
36081048400,36,081,048400,Queens,Census Tract 484; Queens County; New York,4942.0,86726.0,34.7,2315.0,1887.0,2024,ACS 5-Year
36081048500,36,081,048500,Queens,Census Tract 485; Queens County; New York,5205.0,77614.0,36.3,2625.0,2170.0,2024,ACS 5-Year
36081048900,36,081,048900,Queens,Census Tract 489; Queens County; New York,1838.0,61552.0,38.4,766.0,2240.0,2024,ACS 5-Year
36081049201,36,081,049201,Queens,Census Tract 492.01; Queens County; New York,2545.0,60797.0,43.9,1317.0,1621.0,2024,ACS 5-Year
36081049202,36,081,049202,Queens,Census Tract 492.02; Queens County; New York,2338.0,107063.0,34.4,1136.0,2521.0,2024,ACS 5-Year
36081049301,36,081,049301,Queens,Census Tract 493.01; Queens County; New York,2306.0,86429.0,49.7,927.0,2044.0,2024,ACS 5-Year
36081049302,36,081,049302,Queens,Census Tract 493.02; Queens County; New York,3320.0,59940.0,39.9,1378.0,2041.0,2024,ACS 5-Year
36081049500,36,081,049500,Queens,Census Tract 495; Queens County; New York,1272.0,92800.0,45.9,694.0,2034.0,2024,ACS 5-Year
36081049600,36,081,049600,Queens,Census Tract 496; Queens County; New York,3040.0,91991.0,45.5,1389.0,2107.0,2024,ACS 5-Year
36081049700,36,081,049700,Queens,Census Tract 497; Queens County; New York,2693.0,86031.0,44.6,1158.0,1998.0,2024,ACS 5-Year
36081049900,36,081,049900,Queens,Census Tract 499; Queens County; New York,5121.0,85045.0,37.6,2588.0,2154.0,2024,ACS 5-Year
36081050000,36,081,050000,Queens,Census Tract 500; Queens County; New York,4434.0,68850.0,37.3,2129.0,1682.0,2024,ACS 5-Year
36081050201,36,081,050201,Queens,Census Tract 502.01; Queens County; New York,1358.0,90972.0,44.2,720.0,1656.0,2024,ACS 5-Year
36081050202,36,081,050202,Queens,Census Tract 502.02; Queens County; New York,1398.0,85147.0,41.2,643.0,1716.0,2024,ACS 5-Year
36081050400,36,081,050400,Queens,Census Tract 504; Queens County; New York,1733.0,131168.0,43.6,940.0,1786.0,2024,ACS 5-Year
36081050500,36,081,050500,Queens,Census Tract 505; Queens County; New York,1749.0,113438.0,38.5,1047.0,1901.0,2024,ACS 5-Year
36081050600,36,081,050600,Queens,Census Tract 506; Queens County; New York,1504.0,93000.0,41.0,711.0,2096.0,2024,ACS 5-Year
36081050700,36,081,050700,Queens,Census Tract 507; Queens County; New York,3305.0,84476.0,53.7,1652.0,1961.0,2024,ACS 5-Year
36081050800,36,081,050800,Queens,Census Tract 508; Queens County; New York,2035.0,77040.0,37.6,945.0,1422.0,2024,ACS 5-Year
36081051000,36,081,051000,Queens,Census Tract 510; Queens County; New York,1490.0,85179.0,34.7,638.0,1148.0,2024,ACS 5-Year
36081051100,36,081,051100,Queens,Census Tract 511; Queens County; New York,2494.0,92647.0,48.6,1337.0,2188.0,2024,ACS 5-Year
36081051200,36,081,051200,Queens,Census Tract 512; Queens County; New York,2683.0,122778.0,40.1,1320.0,,2024,ACS 5-Year
36081051300,36,081,051300,Queens,Census Tract 513; Queens County; New York,2621.0,83618.0,41.1,1032.0,2245.0,2024,ACS 5-Year
36081051500,36,081,051500,Queens,Census Tract 515; Queens County; New York,3062.0,102833.0,41.7,1600.0,1708.0,2024,ACS 5-Year
36081051600,36,081,051600,Queens,Census Tract 516; Queens County; New York,2161.0,107500.0,41.7,1046.0,1737.0,2024,ACS 5-Year
36081051700,36,081,051700,Queens,Census Tract 517; Queens County; New York,2068.0,113125.0,45.1,1228.0,1823.0,2024,ACS 5-Year
36081051800,36,081,051800,Queens,Census Tract 518; Queens County; New York,2186.0,124423.0,35.8,1165.0,1520.0,2024,ACS 5-Year
36081052000,36,081,052000,Queens,Census Tract 520; Queens County; New York,1753.0,105163.0,38.0,602.0,1193.0,2024,ACS 5-Year
36081052100,36,081,052100,Queens,Census Tract 521; Queens County; New York,1841.0,84009.0,43.3,883.0,1819.0,2024,ACS 5-Year
36081052200,36,081,052200,Queens,Census Tract 522; Queens County; New York,2233.0,86818.0,41.3,950.0,2020.0,2024,ACS 5-Year
36081052400,36,081,052400,Queens,Census Tract 524; Queens County; New York,2150.0,112838.0,39.0,1063.0,1467.0,2024,ACS 5-Year
36081052500,36,081,052500,Queens,Census Tract 525; Queens County; New York,2152.0,77037.0,46.4,1231.0,2169.0,2024,ACS 5-Year
36081052600,36,081,052600,Queens,Census Tract 526; Queens County; New York,2352.0,96695.0,41.0,1170.0,1400.0,2024,ACS 5-Year
36081052800,36,081,052800,Queens,Census Tract 528; Queens County; New York,1577.0,79542.0,40.0,590.0,1403.0,2024,ACS 5-Year
36081053000,36,081,053000,Queens,Census Tract 530; Queens County; New York,2510.0,102381.0,38.1,1105.0,1878.0,2024,ACS 5-Year
36081053100,36,081,053100,Queens,Census Tract 531; Queens County; New York,3244.0,73938.0,46.1,1783.0,1804.0,2024,ACS 5-Year
36081053200,36,081,053200,Queens,Census Tract 532; Queens County; New York,2163.0,97419.0,39.1,1042.0,1682.0,2024,ACS 5-Year
36081053401,36,081,053401,Queens,Census Tract 534.01; Queens County; New York,1968.0,103594.0,42.0,984.0,1279.0,2024,ACS 5-Year
36081053501,36,081,053501,Queens,Census Tract 535.01; Queens County; New York,1162.0,73042.0,39.2,723.0,1730.0,2024,ACS 5-Year
36081053502,36,081,053502,Queens,Census Tract 535.02; Queens County; New York,0.0,,,0.0,,2024,ACS 5-Year
36081053601,36,081,053601,Queens,Census Tract 536.01; Queens County; New York,1761.0,,54.0,578.0,,2024,ACS 5-Year
36081053800,36,081,053800,Queens,Census Tract 538; Queens County; New York,1714.0,121034.0,38.4,716.0,2086.0,2024,ACS 5-Year
36081053901,36,081,053901,Queens,Census Tract 539.01; Queens County; New York,4129.0,91027.0,34.5,2490.0,2256.0,2024,ACS 5-Year
36081053902,36,081,053902,Queens,Census Tract 539.02; Queens County; New York,27.0,,29.7,17.0,,2024,ACS 5-Year
36081054000,36,081,054000,Queens,Census Tract 540; Queens County; New York,4325.0,102174.0,50.7,2127.0,1872.0,2024,ACS 5-Year
36081054200,36,081,054200,Queens,Census Tract 542; Queens County; New York,5520.0,94125.0,43.6,2422.0,2152.0,2024,ACS 5-Year
36081054500,36,081,054500,Queens,Census Tract 545; Queens County; New York,3675.0,66076.0,36.6,2025.0,2083.0,2024,ACS 5-Year
36081054700,36,081,054700,Queens,Census Tract 547; Queens County; New York,5210.0,119732.0,30.3,2688.0,1891.0,2024,ACS 5-Year
36081054800,36,081,054800,Queens,Census Tract 548; Queens County; New York,2382.0,84601.0,47.1,1032.0,2259.0,2024,ACS 5-Year
36081054900,36,081,054900,Queens,Census Tract 549; Queens County; New York,5287.0,104821.0,32.2,2907.0,2134.0,2024,ACS 5-Year
36081055100,36,081,055100,Queens,Census Tract 551; Queens County; New York,4363.0,80268.0,34.2,2415.0,1812.0,2024,ACS 5-Year
36081055200,36,081,055200,Queens,Census Tract 552; Queens County; New York,2913.0,71213.0,40.4,1626.0,1426.0,2024,ACS 5-Year
36081055300,36,081,055300,Queens,Census Tract 553; Queens County; New York,2911.0,90114.0,31.2,1730.0,2315.0,2024,ACS 5-Year
36081055400,36,081,055400,Queens,Census Tract 554; Queens County; New York,2599.0,89375.0,50.6,1194.0,1889.0,2024,ACS 5-Year
36081055500,36,081,055500,Queens,Census Tract 555; Queens County; New York,2295.0,86667.0,40.7,1257.0,1888.0,2024,ACS 5-Year
36081055600,36,081,055600,Queens,Census Tract 556; Queens County; New York,2233.0,135052.0,45.5,1091.0,2202.0,2024,ACS 5-Year
36081055700,36,081,055700,Queens,Census Tract 557; Queens County; New York,3386.0,101636.0,36.1,1904.0,2093.0,2024,ACS 5-Year
36081055800,36,081,055800,Queens,Census Tract 558; Queens County; New York,1649.0,78672.0,51.6,974.0,2295.0,2024,ACS 5-Year
36081055900,36,081,055900,Queens,Census Tract 559; Queens County; New York,1129.0,70481.0,35.5,577.0,2072.0,2024,ACS 5-Year
36081056000,36,081,056000,Queens,Census Tract 560; Queens County; New York,1695.0,139615.0,47.1,917.0,1719.0,2024,ACS 5-Year
36081056100,36,081,056100,Queens,Census Tract 561; Queens County; New York,12.0,,48.5,12.0,,2024,ACS 5-Year
36081056200,36,081,056200,Queens,Census Tract 562; Queens County; New York,1399.0,102125.0,49.8,645.0,1993.0,2024,ACS 5-Year
36081056400,36,081,056400,Queens,Census Tract 564; Queens County; New York,1580.0,95000.0,45.0,661.0,2046.0,2024,ACS 5-Year
36081056500,36,081,056500,Queens,Census Tract 565; Queens County; New York,1850.0,129647.0,31.9,987.0,1981.0,2024,ACS 5-Year
36081056600,36,081,056600,Queens,Census Tract 566; Queens County; New York,1546.0,71974.0,53.2,576.0,1484.0,2024,ACS 5-Year
36081056700,36,081,056700,Queens,Census Tract 567; Queens County; New York,4601.0,111477.0,40.2,2703.0,2305.0,2024,ACS 5-Year
36081056800,36,081,056800,Queens,Census Tract 568; Queens County; New York,4373.0,101321.0,48.9,2491.0,1683.0,2024,ACS 5-Year
36081057700,36,081,057700,Queens,Census Tract 577; Queens County; New York,3926.0,75750.0,33.5,2173.0,1873.0,2024,ACS 5-Year
36081057900,36,081,057900,Queens,Census Tract 579; Queens County; New York,1671.0,76023.0,35.3,915.0,1465.0,2024,ACS 5-Year
36081058000,36,081,058000,Queens,Census Tract 580; Queens County; New York,4287.0,139342.0,48.9,2149.0,2056.0,2024,ACS 5-Year
36081058100,36,081,058100,Queens,Census Tract 581; Queens County; New York,2779.0,78950.0,38.2,1628.0,1609.0,2024,ACS 5-Year
36081058200,36,081,058200,Queens,Census Tract 582; Queens County; New York,5141.0,123583.0,39.1,2661.0,1544.0,2024,ACS 5-Year
36081058300,36,081,058300,Queens,Census Tract 583; Queens County; New York,3495.0,109327.0,38.3,1803.0,2257.0,2024,ACS 5-Year
36081058500,36,081,058500,Queens,Census Tract 585; Queens County; New York,4010.0,101157.0,39.5,2666.0,2141.0,2024,ACS 5-Year
36081058700,36,081,058700,Queens,Census Tract 587; Queens County; New York,3486.0,100385.0,39.6,2110.0,1846.0,2024,ACS 5-Year
36081058900,36,081,058900,Queens,Census Tract 589; Queens County; New York,4618.0,60224.0,33.6,2261.0,1928.0,2024,ACS 5-Year
36081059000,36,081,059000,Queens,Census Tract 590; Queens County; New York,1258.0,93750.0,40.6,624.0,1390.0,2024,ACS 5-Year
36081059100,36,081,059100,Queens,Census Tract 591; Queens County; New York,4799.0,53832.0,39.4,2543.0,2260.0,2024,ACS 5-Year
36081059200,36,081,059200,Queens,Census Tract 592; Queens County; New York,1240.0,77857.0,53.1,604.0,,2024,ACS 5-Year
36081059300,36,081,059300,Queens,Census Tract 593; Queens County; New York,4040.0,90975.0,37.4,1959.0,1924.0,2024,ACS 5-Year
36081059400,36,081,059400,Queens,Census Tract 594; Queens County; New York,1667.0,134297.0,48.7,826.0,,2024,ACS 5-Year
36081059501,36,081,059501,Queens,Census Tract 595.01; Queens County; New York,1903.0,80515.0,46.1,872.0,1861.0,2024,ACS 5-Year
36081059502,36,081,059502,Queens,Census Tract 595.02; Queens County; New York,2676.0,75833.0,40.1,1170.0,1865.0,2024,ACS 5-Year
36081059600,36,081,059600,Queens,Census Tract 596; Queens County; New York,1674.0,92162.0,39.5,545.0,3501.0,2024,ACS 5-Year
36081059800,36,081,059800,Queens,Census Tract 598; Queens County; New York,1691.0,96250.0,39.9,776.0,1568.0,2024,ACS 5-Year
36081059900,36,081,059900,Queens,Census Tract 599; Queens County; New York,1493.0,120979.0,45.8,737.0,2714.0,2024,ACS 5-Year
36081060000,36,081,060000,Queens,Census Tract 600; Queens County; New York,1132.0,129519.0,52.8,617.0,,2024,ACS 5-Year
36081060100,36,081,060100,Queens,Census Tract 601; Queens County; New York,2084.0,75811.0,40.6,1037.0,2192.0,2024,ACS 5-Year
36081060300,36,081,060300,Queens,Census Tract 603; Queens County; New York,1924.0,95909.0,47.6,925.0,2065.0,2024,ACS 5-Year
36081060600,36,081,060600,Queens,Census Tract 606; Queens County; New York,1176.0,131250.0,48.8,673.0,1563.0,2024,ACS 5-Year
36081060701,36,081,060701,Queens,Census Tract 607.01; Queens County; New York,0.0,,,0.0,,2024,ACS 5-Year
36081060800,36,081,060800,Queens,Census Tract 608; Queens County; New York,1592.0,115000.0,39.2,723.0,1513.0,2024,ACS 5-Year
36081061000,36,081,061000,Queens,Census Tract 610; Queens County; New York,1318.0,97788.0,55.9,543.0,,2024,ACS 5-Year
36081061200,36,081,061200,Queens,Census Tract 612; Queens County; New York,1839.0,133214.0,49.3,872.0,,2024,ACS 5-Year
36081061301,36,081,061301,Queens,Census Tract 613.01; Queens County; New York,5205.0,93669.0,34.9,2941.0,1980.0,2024,ACS 5-Year
36081061302,36,081,061302,Queens,Census Tract 613.02; Queens County; New York,0.0,,,0.0,,2024,ACS 5-Year
36081061400,36,081,061400,Queens,Census Tract 614; Queens County; New York,1357.0,132159.0,40.9,518.0,,2024,ACS 5-Year
36081061601,36,081,061601,Queens,Census Tract 616.01; Queens County; New York,2257.0,107838.0,44.8,937.0,1931.0,2024,ACS 5-Year
36081061602,36,081,061602,Queens,Census Tract 616.02; Queens County; New York,968.0,127857.0,50.8,556.0,,2024,ACS 5-Year
36081061800,36,081,061800,Queens,Census Tract 618; Queens County; New York,2037.0,112868.0,42.3,1090.0,1428.0,2024,ACS 5-Year
36081061900,36,081,061900,Queens,Census Tract 619; Queens County; New York,3046.0,62083.0,38.3,1738.0,2182.0,2024,ACS 5-Year
36081062000,36,081,062000,Queens,Census Tract 620; Queens County; New York,1545.0,129457.0,52.0,842.0,,2024,ACS 5-Year
36081062100,36,081,062100,Queens,Census Tract 621; Queens County; New York,2667.0,77011.0,43.1,1110.0,2039.0,2024,ACS 5-Year
36081062200,36,081,062200,Queens,Census Tract 622; Queens County; New York,2069.0,122938.0,51.0,1060.0,1714.0,2024,ACS 5-Year
36081062300,36,081,062300,Queens,Census Tract 623; Queens County; New York,2111.0,77563.0,45.7,891.0,1650.0,2024,ACS 5-Year
36081062400,36,081,062400,Queens,Census Tract 624; Queens County; New York,0.0,,,0.0,,2024,ACS 5-Year
36081062500,36,081,062500,Queens,Census Tract 625; Queens County; New York,2637.0,83631.0,40.3,1230.0,1986.0,2024,ACS 5-Year
36081062600,36,081,062600,Queens,Census Tract 626; Queens County; New York,3298.0,139602.0,35.3,1633.0,2192.0,2024,ACS 5-Year
36081062700,36,081,062700,Queens,Census Tract 627; Queens County; New York,2831.0,76439.0,42.0,1344.0,1691.0,2024,ACS 5-Year
36081062900,36,081,062900,Queens,Census Tract 629; Queens County; New York,3289.0,101097.0,36.8,1509.0,2167.0,2024,ACS 5-Year
36081063000,36,081,063000,Queens,Census Tract 630; Queens County; New York,1614.0,120821.0,48.0,779.0,1854.0,2024,ACS 5-Year
36081063200,36,081,063200,Queens,Census Tract 632; Queens County; New York,2499.0,107672.0,38.9,1196.0,1192.0,2024,ACS 5-Year
36081063301,36,081,063301,Queens,Census Tract 633.01; Queens County; New York,1584.0,142768.0,35.6,809.0,2233.0,2024,ACS 5-Year
36081063302,36,081,063302,Queens,Census Tract 633.02; Queens County; New York,1862.0,102292.0,41.9,802.0,2181.0,2024,ACS 5-Year
36081063500,36,081,063500,Queens,Census Tract 635; Queens County; New York,2655.0,86219.0,37.0,1212.0,1946.0,2024,ACS 5-Year
36081063700,36,081,063700,Queens,Census Tract 637; Queens County; New York,3455.0,91488.0,50.7,1192.0,2301.0,2024,ACS 5-Year
36081063800,36,081,063800,Queens,Census Tract 638; Queens County; New York,3893.0,164604.0,40.3,1993.0,1583.0,2024,ACS 5-Year
36081063900,36,081,063900,Queens,Census Tract 639; Queens County; New York,3113.0,102083.0,42.0,1653.0,1866.0,2024,ACS 5-Year
36081064101,36,081,064101,Queens,Census Tract 641.01; Queens County; New York,2328.0,99393.0,46.7,1059.0,885.0,2024,ACS 5-Year
36081064102,36,081,064102,Queens,Census Tract 641.02; Queens County; New York,0.0,,,0.0,,2024,ACS 5-Year
36081064500,36,081,064500,Queens,Census Tract 645; Queens County; New York,2016.0,81250.0,41.2,901.0,2521.0,2024,ACS 5-Year
36081064600,36,081,064600,Queens,Census Tract 646; Queens County; New York,3076.0,125875.0,49.7,1697.0,2026.0,2024,ACS 5-Year
36081065000,36,081,065000,Queens,Census Tract 650; Queens County; New York,2862.0,133482.0,48.9,1330.0,1493.0,2024,ACS 5-Year
36081065401,36,081,065401,Queens,Census Tract 654.01; Queens County; New York,3098.0,104622.0,39.7,1603.0,1904.0,2024,ACS 5-Year
36081065402,36,081,065402,Queens,Census Tract 654.02; Queens County; New York,0.0,,,0.0,,2024,ACS 5-Year
36081065501,36,081,065501,Queens,Census Tract 655.01; Queens County; New York,0.0,,,0.0,,2024,ACS 5-Year
36081065600,36,081,065600,Queens,Census Tract 656; Queens County; New York,5282.0,117800.0,39.0,2926.0,2593.0,2024,ACS 5-Year
36081065702,36,081,065702,Queens,Census Tract 657.02; Queens County; New York,1264.0,74821.0,53.4,558.0,1976.0,2024,ACS 5-Year
36081065703,36,081,065703,Queens,Census Tract 657.03; Queens County; New York,3229.0,122434.0,49.8,1458.0,2128.0,2024,ACS 5-Year
36081065900,36,081,065900,Queens,Census Tract 659; Queens County; New York,1974.0,112917.0,39.4,897.0,2168.0,2024,ACS 5-Year
36081066000,36,081,066000,Queens,Census Tract 660; Queens County; New York,3564.0,137843.0,42.1,1932.0,2720.0,2024,ACS 5-Year
36081066100,36,081,066100,Queens,Census Tract 661; Queens County; New York,1573.0,116806.0,51.9,683.0,2175.0,2024,ACS 5-Year
36081066301,36,081,066301,Queens,Census Tract 663.01; Queens County; New York,2712.0,92318.0,48.3,1180.0,2559.0,2024,ACS 5-Year
36081066302,36,081,066302,Queens,Census Tract 663.02; Queens County; New York,0.0,,,0.0,,2024,ACS 5-Year
36081066401,36,081,066401,Queens,Census Tract 664.01; Queens County; New York,2241.0,110000.0,32.5,929.0,2857.0,2024,ACS 5-Year
36081066402,36,081,066402,Queens,Census Tract 664.02; Queens County; New York,3525.0,111494.0,41.5,1686.0,2216.0,2024,ACS 5-Year
36081066403,36,081,066403,Queens,Census Tract 664.03; Queens County; New York,5738.0,100441.0,34.8,2462.0,2521.0,2024,ACS 5-Year
36081066404,36,081,066404,Queens,Census Tract 664.04; Queens County; New York,0.0,,,0.0,,2024,ACS 5-Year
36081066501,36,081,066501,Queens,Census Tract 665.01; Queens County; New York,4003.0,100391.0,43.2,2148.0,2098.0,2024,ACS 5-Year
36081066701,36,081,066701,Queens,Census Tract 667.01; Queens County; New York,2576.0,103594.0,47.3,1135.0,2226.0,2024,ACS 5-Year
36081066900,36,081,066900,Queens,Census Tract 669; Queens County; New York,1692.0,96484.0,38.6,797.0,2260.0,2024,ACS 5-Year
36081067100,36,081,067100,Queens,Census Tract 671; Queens County; New York,2339.0,121266.0,47.5,1175.0,2392.0,2024,ACS 5-Year
36081067700,36,081,067700,Queens,Census Tract 677; Queens County; New York,1893.0,100313.0,46.6,909.0,2200.0,2024,ACS 5-Year
36081067900,36,081,067900,Queens,Census Tract 679; Queens County; New York,4303.0,78538.0,46.3,1940.0,1777.0,2024,ACS 5-Year
36081068000,36,081,068000,Queens,Census Tract 680; Queens County; New York,5594.0,133510.0,43.3,3406.0,2278.0,2024,ACS 5-Year
36081068200,36,081,068200,Queens,Census Tract 682; Queens County; New York,1091.0,89732.0,40.8,527.0,1858.0,2024,ACS 5-Year
36081068300,36,081,068300,Queens,Census Tract 683; Queens County; New York,4059.0,85771.0,46.3,2060.0,1885.0,2024,ACS 5-Year
36081068700,36,081,068700,Queens,Census Tract 687; Queens County; New York,4405.0,86193.0,47.2,1867.0,2083.0,2024,ACS 5-Year
36081069000,36,081,069000,Queens,Census Tract 690; Queens County; New York,3756.0,111464.0,36.9,1920.0,2162.0,2024,ACS 5-Year
36081069300,36,081,069300,Queens,Census Tract 693; Queens County; New York,2902.0,57099.0,38.8,1560.0,2054.0,2024,ACS 5-Year
36081069400,36,081,069400,Queens,Census Tract 694; Queens County; New York,4091.0,117692.0,35.5,1896.0,2343.0,2024,ACS 5-Year
36081069500,36,081,069500,Queens,Census Tract 695; Queens County; New York,2363.0,91591.0,55.1,1169.0,1890.0,2024,ACS 5-Year
36081069701,36,081,069701,Queens,Census Tract 697.01; Queens County; New York,4054.0,102500.0,39.3,2055.0,2170.0,2024,ACS 5-Year
36081069702,36,081,069702,Queens,Census Tract 697.02; Queens County; New York,4269.0,92489.0,41.9,1728.0,1958.0,2024,ACS 5-Year
36081070300,36,081,070300,Queens,Census Tract 703; Queens County; New York,2324.0,106250.0,49.0,1059.0,1755.0,2024,ACS 5-Year
36081070700,36,081,070700,Queens,Census Tract 707; Queens County; New York,2504.0,138237.0,47.1,1188.0,3242.0,2024,ACS 5-Year
36081070900,36,081,070900,Queens,Census Tract 709; Queens County; New York,2765.0,117375.0,39.8,1441.0,2219.0,2024,ACS 5-Year
36081071100,36,081,071100,Queens,Census Tract 711; Queens County; New York,5759.0,100149.0,45.7,3132.0,2200.0,2024,ACS 5-Year
36081071303,36,081,071303,Queens,Census Tract 713.03; Queens County; New York,5303.0,97563.0,43.4,3183.0,2182.0,2024,ACS 5-Year
36081071304,36,081,071304,Queens,Census Tract 713.04; Queens County; New York,6352.0,100238.0,49.1,3428.0,1854.0,2024,ACS 5-Year
36081071305,36,081,071305,Queens,Census Tract 713.05; Queens County; New York,6007.0,118409.0,35.4,3064.0,2577.0,2024,ACS 5-Year
36081071306,36,081,071306,Queens,Census Tract 713.06; Queens County; New York,7192.0,88329.0,41.3,3473.0,2124.0,2024,ACS 5-Year
36081071600,36,081,071600,Queens,Census Tract 716; Queens County; New York,0.0,,,0.0,,2024,ACS 5-Year
36081071701,36,081,071701,Queens,Census Tract 717.01; Queens County; New York,4979.0,67566.0,40.2,2169.0,1843.0,2024,ACS 5-Year
36081071702,36,081,071702,Queens,Census Tract 717.02; Queens County; New York,4448.0,87958.0,44.0,2255.0,2315.0,2024,ACS 5-Year
36081071900,36,081,071900,Queens,Census Tract 719; Queens County; New York,3299.0,62408.0,39.3,1652.0,1918.0,2024,ACS 5-Year
36081072100,36,081,072100,Queens,Census Tract 721; Queens County; New York,5595.0,100976.0,41.1,2682.0,1399.0,2024,ACS 5-Year
36081072300,36,081,072300,Queens,Census Tract 723; Queens County; New York,2270.0,181250.0,46.9,1092.0,3501.0,2024,ACS 5-Year
36081072900,36,081,072900,Queens,Census Tract 729; Queens County; New York,1406.0,104767.0,47.3,685.0,1306.0,2024,ACS 5-Year
36081073100,36,081,073100,Queens,Census Tract 731; Queens County; New York,1724.0,170913.0,44.1,914.0,2289.0,2024,ACS 5-Year
36081073700,36,081,073700,Queens,Census Tract 737; Queens County; New York,2088.0,151731.0,47.2,1333.0,2392.0,2024,ACS 5-Year
